"leading.protein","wAP0021_d0_1A","wAP0021_d4_7A","wAP0021_d8_54A","wAP0022_d0_4A","wAP0022_d4_2A","wAP0022_d8_11A","wAP0023_d4_8A","wAP0023_d8_26A","wAP0024_d0_27A","wAP0024_d4_49A","wAP0025_d0_13A","wAP0025_d4_32A","wAP0025_d8_9A","wAP0026_d0_10A","wAP0026_d4_97A","wAP0026_d8_71A","wAP0028_d4_52A","wAP0028_d8_73A","wAP0029_d0_15A","wAP0029_d4_17A","wAP0029_d8_50A","wAP0030_d0_51A","wAP0030_d4_14A","wAP0030_d8_53A","wAP0031_d0_79A","wAP0031_d4_55A","wAP0031_d8_34A","wAP0032_d0_23A","wAP0032_d8_74A","wAP0033_d0_75A","wAP0033_d4_77A","wAP0033_d8_20A","wAP0034_d0_56A","wAP0034_d8_78A","wAP0035_d0_80A","wAP0035_d4_57A","wAP0035_d8_22A","wAP0036_d0_30A","wAP0036_d4_76A","wAP0037_d0_63A","wAP0037_d4_31A","wAP0037_d8_25A","wAP0038_d4_81A","wAP0038_d8_58A","wAP0039_d8_82A","wAP0040_d4_84A","wAP0040_d8_59A","wAP0041_d0_41A","wAP0041_d4_64A","wAP0041_d8_33A","wAP0042_d0_87A","wAP0042_d4_42A","wAP0042_d8_85A","wAP0043_d0_86A","wAP0043_d4_60A","wAP0043_d8_40A","wAP0044_d0_44A","wAP0044_d8_89A","wAP0045_d0_45A","wAP0045_d4_88A","wAP0045_d8_65A","wAP0046_d0_46A","wAP0046_d4_62A","wAP0046_d8_43A","wAP0047_d0_66A","wAP0047_d4_47A","wAP0047_d8_91A","wAP0048_d0_90A","wAP0048_d4_67A","wAP0049_d0_68A","wAP0049_d4_92A","wAP0049_d8_61A","wAP0050_d0_93A","wAP0050_d4_69A","wAP0050_d8_94A","wAP0051_d0_98A","wAP0051_d4_95A","wAP0051_d8_106A","wAP0052_d4_103A","wAP0052_d8_96A","wAP0054_d0_100A","wAP0054_d8_70A","wAP0055_d0_111A","wAP0055_d4_113A","wAP0055_d8_101A","wAP0056_d0_115A","wAP0056_d8_122A","wAP0057_d0_102A","wAP0057_d4_112A","wAP0057_d8_116A","wAP0058_d0_109A","wAP0058_d4_120A","wAP0058_d8_108A","wAP0059_d0_121A","wAP0059_d4_107A","wAP0059_d8_117A","wAP0060_d8_123A"
"P62195",0.345456672913042,0.532550136049193,-0.122278333634465,0.642331067205369,0.442016253471686,0.978411001533803,0.749602161928487,1.06365533654899,0.836927934289814,1.07528685643155,1.55588981733143,0.46268809888796,0.453938122489185,0.698211035054406,0.413938284872353,0.867113361511773,0.369475018081208,-0.145688511160153,1.89685903525649,0.232408715778024,-0.029953295828794,0.247323252979136,1.97837755254862,-0.136467967498869,-0.2241443714752,0.632330307074798,0.923819771108212,0.76858863153931,0.491947446885591,0.627939322251094,-0.747817425695528,0.567043853833893,-0.766105403349794,-0.383629918910961,0.446430849471393,-0.0719792675116871,-0.828770567564218,0.0491637729924973,0.604187624737786,0.19138385922371,0.045043794524357,NA,0.26851242814655,0.344141836540388,0.502402538944218,0.0837499089927366,-0.269989229648002,-0.59922340505039,-0.15535580901183,-0.671032824325521,-0.820257469681897,-0.950414834232048,0.138500467392727,-0.624639727992849,0.293928850216905,-1.4844454694561,0.476569055405409,-0.159895465854486,0.770137759819103,-1.21186099248048,0.785495167932564,-0.101515939710569,-0.546588176450723,-1.38362254950383,0.469998659003529,-0.17924974844911,1.24100751801745,-0.557504775922805,-0.0318628616573566,-0.395170954848398,0.0658586246262531,-0.23854658494474,0.029344032340428,-0.216633361237397,-0.0815696657679446,-0.288271234302487,-0.378278902932367,-0.655637526333128,-0.73270098342243,-0.24024308555147,-0.757952955937627,0.199281408744595,-0.209079541348772,-1.43899107616523,-1.0659673800514,0.26989111661196,-0.223938933767839,-0.318637665240401,-0.542950635232289,-0.522957128933432,-0.591647187405699,-0.0547011060784116,0.241744344074487,-0.280909928803003,0.113461335003144,-0.361792379221375,-1.49997675937054
"P62241",0.546645818649343,0.474950049968339,-0.0270761043606443,0.432832523357524,0.560258509158342,-0.0561721017558534,1.1977230696581,0.14307296807755,0.0897043596273947,0.337498592427246,0.955814533632219,1.14357005717315,0.334643927841159,-0.73475627448355,0.30377805425212,-1.27412666741359,0.258941699208988,0.506138709394857,-1.56204238109117,0.584067691967452,0.950276349017004,-0.383466155866849,-0.505476552967849,0.152058866056684,-0.0481997168505508,0.264452595516735,0.333031770179595,0.0732887552708747,-0.558422241012528,0.785862925142618,1.07680516422576,0.436326703906185,-0.745634576870625,0.0181150914767536,-0.00430921250939263,0.0698022526666811,0.208294272600221,0.960324082249161,0.733949893722804,-0.174935811712038,1.41614870683373,1.06772827203545,-0.679669324749917,-0.831824275973962,0.226548565118305,-0.0922721862434747,-0.0825205368601669,0.289412885031961,-0.412039639528756,0.990854685380436,0.935283670679682,0.0526185136699462,-0.173976417579359,-0.306976899709251,-1.84318474271314,-0.344121341587932,0.133952176369639,0.220622721846745,-0.194742102032501,-0.145066856930214,-0.156395371720038,-0.434245951543609,0.00499730529423358,-0.0416554821464273,-1.71015509692451,0.809724041859686,0.0603038901945397,0.069915740949125,0.259804891582096,-0.41535554665862,-0.111787407326365,-0.7405624437894,-0.0126621228240215,-0.209537681574611,-0.592924500759054,-0.988380346279222,-0.13126966639856,-1.01752111534394,-0.207830385269075,-0.150969895110635,0.240505210170193,-0.74283651201915,1.09336431577834,0.720178612194043,-0.121090795639269,0.325923420753491,-0.364939389432331,-0.428930742597319,0,0.297754777876918,-0.225376586601663,-0.0513026477027072,-0.656656949549072,-0.312425500112703,-0.641649902844284,-0.120879152341298,0.362498747540796
"P62244",0.508547173580488,1.18702853504487,-0.232003740515458,0.519240726440525,0.585215905866149,0.359880340870539,0.772123774992006,0.111326900769576,0.361614873886279,0.416804889573808,NA,1.34435067283671,0.432350036211631,0.0783891416287573,-0.395395558868662,-1.71235787834741,-0.218443929713633,-0.304388130983718,NA,-0.0775738982306814,-0.626508470450968,0.358208615126131,NA,1.08211919765305,0.525609197608316,0.410994039255347,0.15564723796167,-0.816255453536716,-0.160755837007034,-0.0148521250658305,-0.49681368052122,0.0325325615577911,-0.00703613122458361,0.517676410652692,-0.117921784520538,-1.65263146775518,-1.07046991774423,0.651709222391794,0.51276137896431,-0.0863553985798085,-0.111298683878771,NA,-0.539335480158711,-1.44650218906592,-0.281104108392132,0.513433881198097,0.0941050598001132,0.405197511500873,0.339040524308968,NA,-0.0549637432617549,NA,-1.94529015615657,0.533138373523358,NA,0.547641331666169,-0.719162726513032,0.101485914897354,NA,-0.295596195676567,NA,0.00700198196936805,-1.39182008133899,NA,NA,-0.350024562184603,-0.899409948226149,-1.1535422456891,NA,0.253720456010611,0.736365205951472,-0.645949110599927,-0.379654836756505,0.109207698446067,0.207532652438671,0.396986972613745,0.616228351622015,0.451334070892091,-0.592772682282092,NA,-0.0113815144716902,-3.00949149289668,1.21351883957548,-1.03636290155767,-1.56716724977407,-0.19460662603161,-0.665908702771962,-0.598417707507236,-0.0788812976493739,-0.570834820102931,0.670760475243954,0.693228118164813,NA,-0.468717253570313,1.16145223921457,NA,0.484392210758565
"P62249",1.53456282646355,0.186861596567945,0.134579013099473,-0.00238279372096299,0.461697020870998,0.636172332914865,1.03011858336404,0.016407876098425,-0.32039260821055,0.814309690134375,0.627806588074628,1.06782954100703,-0.258801858688874,0.436622198685151,0.261478768857145,0.190591897588655,0.516974002002684,-0.24067769981121,NA,0.699646837467592,-0.215542539190075,0.102006570227565,NA,0.153584391519719,0.286305346110739,-0.140671439338596,-0.220980568331708,0.383765528494146,0.258860346447486,0.479813898894796,NA,0.596052171304848,-0.11554531304322,0.00436927514326039,-0.511675113696936,-0.0931728304595244,-0.0260524824965273,0.656105498506274,0.2324055643518,-0.153161805530497,0.381370065682856,-0.127580330256905,-1.15846633307254,-0.0609907472231958,-0.365438273187036,0.272779464092497,-0.356916681538052,-0.0147002921599051,-0.441327732790762,-0.233548372147919,0.00556854565022282,-0.356608351576252,-0.773756950713686,0.142402524457863,-0.482931887514175,0.103253500641489,0.00181474143617122,0.260918819652372,0.538065894871005,0.76276662865699,-1.1138283230252,0.135319434883468,-0.0230139786370792,0.364829566727834,-0.103918164095354,0.492975902298102,-0.106411900902505,0.346087324914177,-0.343930889570598,-0.0498030114522114,0.453674423533301,-0.493956222615883,-0.781548858953498,-0.00181702704373816,-1.29085928466262,-0.120885943113816,-0.453269054998385,-1.24191779706395,-0.38273741088135,-0.256726696715851,-0.338255891218942,-0.178692577162127,0.203793622816552,-0.00389873598584291,-0.790764320337768,0.307028702525997,0.341098956912212,0.256383070898878,0.0922786351893408,0.0322569376049387,0.24231823683032,-0.0700833318893879,-0.759321581447185,-0.247362792752448,-0.138083357988903,-0.177819399902251,0.651225425129346
"P62258",0.402861561744003,0.0110320039184162,0.407055867719191,0.272649142538813,-0.694067964531003,0.0262583784814363,0.00345693565856229,-0.511304764253603,0.0928476181653488,0.375075303613941,-0.380733653646698,0.267826166313181,-0.496890270359592,0.0266765421400701,0.00929957228398877,0.0431218616629295,0.396098888944202,0.333889224003259,-0.424926714891236,0.422179421435073,0.0307694926082973,-0.164999932292071,-0.568971078595992,0.514125810052089,-0.447179284261255,-0.180776343981827,-0.156449049233817,0.0786011486831034,0.410535200209906,0.631844857615077,-0.11197375767773,0.143716844272654,0.364875505958383,-0.228057285096886,0.30730519816791,-0.209373280726423,-0.189612283591228,0.147734187316188,0.426331362879658,0.148993977499232,-1.93099564932911,-1.40125117497229,-0.166317068213506,0.175736592910012,-0.023415240396046,0.0625513450539032,0.183337155733796,0.193666533939133,0.178223615224471,-0.180090447347507,-0.000804346789445057,-0.0822053647706285,-0.0589798607960972,-0.0888545953198955,0.0847191044221813,-0.38807667504151,0.141536861055431,-0.013667264094699,0.0595613109019911,-0.45239101122713,-0.662583881467511,0.0258137360352459,0.0456901876284288,-0.0584505403239401,-0.210455621260055,0.129637041276868,-0.467220634357218,-0.0867068341156053,-0.135117148625293,0.0249503803189539,0.229801658718977,-0.48838427852892,-0.288574990030522,0.121343283900498,-0.178435449028555,0.0108052813995177,-0.278856490385804,0,-0.0961040534576929,-0.013524596388437,0.125018803143179,-0.146359057375036,-0.57062891145776,-0.129664901201518,-0.269042586366803,0.022458042908467,0.0164873136180786,-0.162467139338425,0.111564333979962,-0.169583567019257,0.139020498843906,-0.202976598045337,0.210044595211031,0.080524516508644,-0.137845832338574,-0.200664409471711,-0.30497256293534
"P62263",1.1576804707083,-0.431350300255639,0,1.06280965677963,2.7173293509959,1.14425051350731,1.26268171882308,2.32215234283332,0.259835752318808,1.76957838107322,0.168102772848846,1.81437840199442,2.88430384874036,0.747689679831598,1.30471439227235,5.49355963039403,0.960015767725897,0.307499537458779,-1.47321568965783,-0.779310076616435,1.98707784868941,0.344880923530625,1.73232606828865,-0.0518334453378554,0.331214801635723,0.0261570133499463,1.64668548609561,-0.158143321801308,-0.242762305809843,0.528915144962568,1.19304810951819,1.24583764887762,-0.162129731303677,-0.172865833636817,0.516969162161161,-0.219751027860341,0.315404027381083,0.646467278378311,0.0182492482169922,0.234732899711228,0.13210034593379,-0.920569349629423,0.452360058374844,-0.850908672000816,-0.371611292831792,-0.414069560030468,-0.650464273848186,2.33970743241411,1.01356346739814,0.939828614667018,1.52574318609514,0.516824680819213,-0.274160246210569,0.976176099956367,-0.0696840410338183,-0.485482053522332,0.637417174076531,0.249329141685951,-0.908920162596481,0.101191150467568,-1.09152747031867,-0.649688058975924,-0.249049688857859,-0.701584537176827,-0.911072357442486,0.70399142464247,-1.16792426350136,-0.646369370180754,0.703404819605744,-0.103105105178278,0.805434004515793,-2.61487950577629,-0.348980533365983,-0.117485809658268,-0.625324730362767,-0.488624777077785,-0.393970600299703,-0.692044391540986,-0.99197813509704,-0.926156989682819,-0.0873211794475826,-0.523646158588699,1.04689646029618,-0.0379528479913806,-0.273984367348547,1.54131235563241,-0.0683366530352162,-0.0932014097341569,-0.323558710772773,-0.444437566737609,0.0898799925643615,-0.576584145688493,-1.14826831243025,-0.0202955663376865,-0.836404102050687,-0.112864448973213,0.129437190076742
"P62266",0.81982091988487,-0.874790761562,-0.325806470242594,-0.617179938692632,-0.35201313270934,0.107623702615344,0.827255013716583,-0.786618325673694,0.120674431224931,0.745171120671512,-1.47028149542222,0.798941534698643,0.281101184564135,0.0423877866549054,-1.17433191720486,-1.64762466139954,-0.517643766457888,0.0651839422287769,0.33629905193245,0.241845222379582,0.296447206592172,0.474711190505337,NA,0.678181649589645,0.572023260534901,-0.414571892101397,0.564300388076025,-0.241208179662199,0.308186752692266,1.29608784973683,0.829123799026375,1.74101144404736,-0.196909029416473,0.920355839891093,0.512485639247658,-0.685351319868052,-0.0835452800103277,-0.158213387600877,-0.010216828437337,0.207985733183972,0.68719050212081,-1.4422110288461,-0.295492679567932,NA,0.165158113338773,-0.249690769422712,-0.549612508347362,0.383254787355939,-0.426024490239494,-2.28593301563568,0.600424187858331,-0.419255969426267,0.0707468191851341,0.225296938704257,-1.02805198249317,0,-0.160011581939353,0.0219816153170046,-0.572894328821489,0.379722412080579,-1.21018237176749,-0.317062258744199,-0.554674313493205,0.126825738950566,-0.74604511907199,0.345320523627149,-2.00234718886248,-0.0539880785139601,0.146284096073729,-0.385220158507054,-0.427601011056948,-1.23767355945734,0.69896876286462,NA,0.784876817736482,0.289850664605706,-0.489929364270757,-0.238673469435755,-0.781134276612076,0.0454035583330972,-0.117318783672936,-0.620166737832138,-0.871003751551678,0.952697396294941,0.275807226632194,0.0194518925787261,0.0303313629200443,-0.0119576020852495,0.201671110978048,0.115209448924637,-0.0556577400057244,NA,-0.736264481855118,-1.5676660610613,0.000872299823163371,0.310986334717267,-0.690756333823721
"P62269",-0.113910925414754,NA,-1.01069263797894,-0.131859258676984,-0.581411655835058,0.160710003501397,0.536975598742412,1.14574613252872,-0.779331256724761,0.291356050888711,-0.690731238021531,1.22926263798064,0.753055145909743,-0.253593974677509,-1.05538226170309,-0.236227054556665,0.257676949256919,0.542628530318426,NA,0.834939760336155,1.18124079422184,0.282522118700061,1.65799711710285,0.248884005998565,0.794035189681679,-0.209714954343423,-0.0682974542249453,-0.172430392103558,0.105400679474701,0.322979590751419,1.14478698199199,0.324606476984743,-0.317935468883705,0.58149800319161,-0.257487020600026,-0.295267340934144,-0.788006085637556,0.156799820483478,0.20364904696806,-0.940293341447444,0.264282856502008,-0.0814266187377725,-1.17901124623097,-0.332617526190648,0.190331376534444,0.0196010187373361,-0.302521959514433,-0.377328468423227,-0.608602800011838,-0.0630890274504175,0.266688594552125,0.431956817466542,0.455398944455947,-0.957593888362603,0.121177648143236,0.299567845162027,-0.853059135790858,0.37440868285318,0.114747446808657,0.856983196721807,0.252696443615684,0.558571646555313,0.168100845466073,0.365551666695979,-0.671109627735201,0.577282243194767,-0.167579257495604,-0.622465272560069,-0.16010358612491,0.225977035025345,0.608745961652334,-1.39648853204081,0.27097726344933,-0.110364472545398,0.624012155852474,-0.0495421785857511,0,-1.17944741567684,-0.448210896624347,0.14603742603615,-1.40354856762218,-0.165563117351303,0.174494691638869,0.113957016879525,-0.289194360129923,-1.37950424685694,-0.272439044349622,-0.159915955174268,-0.216750237644682,-0.672922542156025,-0.155947404887802,-0.0672520410382659,0.0202927398213435,-0.402310257319738,0.000701327054173565,0.461640343550339,-0.921681438553385
"P62273",0.0296055124684595,-1.00428641211253,-1.08786059046463,-1.57703153350023,-0.75410616794768,-0.231282268356689,-0.737650671675612,-0.491270035603807,-0.994994049258232,0.644646452277437,NA,0.308161774900122,0.741321808976145,-1.16633816969658,0.109027044911048,-1.30172962723491,0.138758073912823,0.289362108291507,-1.17235871632638,0.128197466818271,NA,0,NA,0.458466098516812,-1.16457712808938,-0.2841833002157,0.400925098709958,-0.711586240417106,-0.384625140072684,0.467991215192698,NA,-0.0370613088490732,-0.311895530083394,0.0203615201789396,0.192152910246894,-0.268243686055915,-0.307080314088004,0.0106241257519144,0.262930879791412,-0.399425233870117,-0.25289029298054,NA,0.832321755355609,-0.336367605815848,-0.0517309991312223,0.994214910174299,-0.118127175857047,0.207276307576042,0.546397027551446,NA,-0.753788139897896,0.68989944564041,-0.0641146790931121,NA,NA,0.746743302368547,0.257404151289814,0.34635500954618,-0.205842254922027,-0.298212441354991,-1.43366171434236,-1.25737212524789,0.146274092910409,-0.224364672318119,NA,1.80377824786342,NA,-0.504363568513025,-1.03917544090817,-0.0991984598544124,0.678341943865669,0.101608510476278,0.387778424671292,0.561162621281588,0.86256860151169,-0.597363472426965,-0.301248160606063,0.2456352204123,-0.142827769632472,0.292745124209535,0.769382034132008,-0.316884620600999,NA,0.362212260561897,0.0792038648864301,0.174772606862153,0.306487782782819,NA,0.0135581666610495,-0.147728100411747,-0.490075400982026,0.073407012370451,0.896085138353031,-2.68701449180709,-0.278642914232312,0.180974659678859,0.136959623755727
"P62277",0.678430352160323,0.565408317537521,-0.378492065111411,0.0938407150802531,-0.271844534456768,0.692065226484538,0.362535497265048,NA,-0.60963729203841,-0.233042305385299,1.60204992606641,0.894755540823889,0.264943545004339,0.0807825976700884,-0.487098887870945,-0.615394263503121,-0.201334696112689,-0.200525162140742,3.17074787328792,-0.192482949632852,0.527722410558582,0.464937372313248,-1.11357861794236,0.648078681848761,0.338029470424362,-0.528129226433167,0.879526723563619,-0.0810565466395356,0.304591618070813,0.11189449614628,-1.12448366387618,0.11494719605998,-0.944784457103614,0.121024167054182,-0.0804098004031378,-0.829805872850632,0.513751314714634,-0.0624636462767522,0.272359384490268,-0.617777783704957,0.148471851341276,0.108518107046508,0.228864988666959,0.279303390653456,0.401140989057816,0.121331640767425,-0.004683876199411,0.00466871865141973,-0.184780907955494,-0.105007338823712,0.712522680321321,0.618738545147087,-0.0714022208490299,-0.556666320168605,-0.447387051238395,0.758996952079438,-0.581152201228828,0.14714038834264,0.318624362064723,0.736176502400569,0.975184469982774,-0.541438402031461,-0.658748998113877,-0.742763446388258,-0.462021845221174,0.710196156446499,0.876246136921766,-0.378705098882404,0.0684944374315988,-0.729172676020588,0.218371022718349,-0.609407702481523,-0.252978870283397,-0.132074280705638,-0.436844892196649,-0.356965387318948,-0.307223420472355,-0.50906083056887,-0.370021311782322,0.108224090039962,0.0618602865482656,-0.495074603126474,0.642530318302111,0.308223030330341,0.103887079431619,0.660095973123388,0.278405302897436,-0.92459297414904,-0.0863674011391458,-0.397605150193897,-0.378106986453774,-0.161427579087193,-0.649586663254112,-0.228363505742016,-0.113542659006041,0.0839365521416993,0.327881432376407
"P62280",-0.0420420492891355,-0.516766619019574,-0.847623018093814,0.724800273287282,0.212341141580104,0.421130221989389,-0.385439592759795,0.127608785937689,0.0262252103189684,0.242667366571609,0,0.745451855433573,0.0881379356667119,-0.469667310750396,0.0458512057497095,0.0041488743867238,0.0693029711290194,-0.0161173993253333,3.16561249102145,-0.078169329570051,-0.511114792096937,0.396309101737751,NA,0.401695654022059,0.12685459347854,-0.696713124446201,0.0217424904998002,-0.147655151362404,-0.309202951560769,0.355914864073479,-0.569405233854394,0.462929651260004,-0.304557663606367,0.253708763448924,-0.930677962879099,-0.9177600890376,0.108458119289777,0.118283562669892,0.147628913071618,-0.076095980153757,0.0411657352436589,2.28809424478027,-0.320709247542596,0.08257693135351,0.424729991846218,-0.197261078287132,0.168627152031857,0.138981526684264,-0.478429406446947,-0.723898702428724,0.39194985908719,0.202183973973231,0.105003026477587,-0.0823133585821735,0.24533287118055,0.862472426585419,-1.05971480509827,0.335249774400523,-0.0454765359898252,0.0338342459191599,-1.54243212148456,-0.954725618204374,-0.621208253041393,-0.756626365017298,NA,0.67631185183945,0.421887830006584,-0.210029175609799,0.209293051378778,-0.554840732576171,1.05146927386498,0.895955527457801,0.105563599065567,-0.791239527814199,0.224490939475107,0.301046085602582,0.308009926414391,0.0593774043705015,0.412944092934411,-0.000912158645016959,-1.13375987874919,-0.333228028126362,-0.515830254828772,-0.223159580865006,-0.222609455171864,-0.443051682377126,-0.611840489459512,-0.66416821559029,-0.107637854302427,-0.26300688988937,-0.263510221676734,-0.26722893333361,-0.626572440292554,-0.919958763832328,-1.30791392594641,-0.214394491104513,0.270634135404958
"P62304",NA,NA,NA,NA,0.126643121489458,-0.32844644913202,NA,NA,-1.03163733897821,0.691733881770791,NA,-0.34398620474667,-0.86844649431322,-2.09257305100151,-0.0978008426983294,-0.736795446554258,-1.25741473694811,-0.203064308655601,NA,0.540898576465903,NA,-1.75974529291173,NA,NA,0.263989509841956,0.501357397037106,0.107330250987217,-0.280364177586592,-0.796072095270506,-2.37852467199218,-2.0505459303496,NA,0.710499891854179,0.986376780275357,NA,0.416674960520196,-0.735628292264194,0.339713591122035,-1.41605915157288,NA,2.469916770217,NA,-1.19312512939151,-0.0711211060126695,NA,0.967019378741653,0.59859133210024,NA,0.321523447646135,0.101599453015235,-0.185870439749895,-1.53600806805206,0.181116848764773,-0.318644865410945,-0.216416296551046,-1.2258767063128,-0.389051390493039,0.316435273579947,NA,NA,NA,-0.342070014995476,-0.305516125864793,-0.775597173966229,NA,-0.419486274928302,-0.614067047343726,0.848159012592794,0.568561289187224,0.0641667792362924,0.901819143258525,0,NA,0.824961353206566,0.201111675393707,0.962485303281998,0.82039454459262,0.217292253221058,0.627756205431806,-0.263710579173882,NA,1.1140790858266,-0.22688882583201,NA,NA,0.292726922593113,1.03184210816031,NA,NA,NA,0.736741081577156,0.755522388247792,0.493119666173663,-1.27927211643814,-1.08701117884246,-1.20367503665319,0.316585322432851
"P62310",-1.05375407390748,0.121651179129738,-0.39067901741261,0.00209624046987422,-1.20631429945473,-0.00236260183594913,0.156015173228277,0.0022470240646481,-0.0839308542236197,-0.144097432416008,NA,-0.263876539109376,-0.131864154219844,0.00178253256154389,-0.8553928377917,0.383273517669107,0.207964545565045,-0.00527646985271668,-0.902213188118664,-0.372537015024386,0.148930137912113,0.152756236853612,-0.847208833651728,-0.108252352087163,-0.516592383865107,-0.236067375414367,-0.285655563751356,0.267868151568135,-0.0385123614004808,0.326993401806259,-0.458147271293296,-0.0468218514452088,-0.0200665373671415,0.472704725043425,-0.150716943960126,0.136581462470936,0.0313566453568377,-0.446637807927247,-0.00178473770774137,-0.534977254574751,-3.29297826732007,-0.291913352699234,0.319586391035044,-0.130586416312631,-0.0630014237449171,0.047729326010606,-0.0849867801703773,-0.119437612412063,0.0394300795346308,-0.972976420758025,0.317444965943457,0.474457534530069,0.617469153862926,-0.356621825250648,-0.0802182697503205,-0.13190530630761,0.2296407272462,-0.627629970377426,-0.273068558991662,-0.447452249235751,0.104404692858317,0.191391377520247,0.069870565463282,0.626300302927779,0.169328263084009,0.124338723749587,0.161282946792528,0.563140484755745,0.275864503808278,-0.208078846382077,0.138202033121128,-0.542398462899039,0.141647740586039,0.11249045823027,0.381908328977617,0.0824001168898009,-0.475474667420013,0.435818078736115,0.211197007637889,0.290644058888479,-0.0132876053608849,0.676367802463894,0.260615783554771,0.554000033176801,0.276594538997325,0.121246879020378,0.194936096046867,-0.217173243551785,0.216332747407242,-0.121015431092982,-0.765216026638459,-0.669164630325685,-0.40014690108202,0.285983820073458,0.313729517116792,0.366364928610458,-0.143745903341579
"P62312",-0.177000524504655,0.349260503116729,0.279709394746747,-0.113000837478968,-0.00244488948131706,0.473747465811742,0.269643706651262,-0.86805079641568,-0.297886199659202,-0.0555144701637101,NA,-0.760572845530609,0.176496849494426,-0.168019778707571,-0.434674151509597,0.278486522997639,0.516586570234676,0.561702658001189,NA,-0.666177590436874,-0.509538380554114,-0.752789147556065,-1.31992826137849,0.343558644563793,0.158554084570696,0.726396043721438,-0.248377580797492,0.598079020644406,0.333896059130547,0.362567560205673,-0.68228971700276,-0.625371005918217,-0.44806819624137,0.0543886426396206,0.283459930786507,-0.0939610413182983,-0.379817350399921,-0.524413546902788,0.11426507579348,-0.127781848846862,NA,-0.285264901938734,-0.450078972344578,0.382374257992837,0.608266708418187,-0.143125292267222,0.330066483847626,-0.788117841639862,-0.259205633231454,-1.67885025655952,0.474019398460696,0.140454008540159,0.492224794705066,0.0314870136242224,-0.227573331201935,-0.849593376650171,0.107061104637244,-0.174906150086136,-0.0800094425084006,-0.526384968752229,0.468449864352543,0.139582849784358,0.0981534126266318,-0.144225819419953,0.374891703402022,-0.564492227725611,0.646202747522694,0.188724331475149,-0.894408997329794,0.687655933701611,0.129112132178205,0.0644516431997199,-1.51875084927358,-0.816335946644771,-0.319400366321508,-0.586090958062513,0.329952469465213,0.281159671817037,0.0323223618519236,0.241146559623471,0.0127097363421893,0.303115735401867,0.00244075321335022,0.128939534507167,0.244726120029225,-1.48749654482943,-0.626845155948844,-0.484376416030841,-0.373053698059801,-0.104568850127578,0.013042720650417,0.0863976914293711,0.442401064636153,-0.636154642275007,-0.922726269163262,0.295534664873035,-0.255725977619624
"P62318",2.00748745112633,NA,NA,1.16553699921871,NA,-0.634519676859816,1.13216752468418,1.26426355371834,0.479472650582116,0.42554873241054,NA,1.69127033114723,0.600431762521089,-0.425386498074311,-0.561772525227529,NA,0.130232344294708,-0.579930798241258,NA,0.852261426276958,NA,0.850548036882909,0.351514383769758,-0.73262327119181,0.0053446103984675,-1.42882198317975,-0.00536448369632024,1.36568308701506,-0.0146960467614784,0.288750401671046,NA,-0.0825276560595518,0.365149436051954,NA,-0.379663821399615,NA,NA,0.511293905295916,-0.531214650442005,-0.0563886365610871,NA,NA,0.323669768564591,-0.728253879439178,NA,0.161516549273638,-0.169448074912042,0.0776329825906768,1.04782498178214,NA,1.14878760671343,-1.60406115677902,NA,NA,NA,NA,0.363565598014237,-1.0421501056896,2.74078287822049,0.802124284245154,NA,-0.890689251462287,-1.12229929786505,-0.48260820002233,NA,-0.0366407067768742,0.345210547681729,-0.518132620515888,-1.07887703273409,-1.57383192008319,-0.882916981419887,NA,NA,NA,NA,NA,-1.30966604077517,NA,NA,NA,NA,NA,0.0468090686004883,-0.953249044261917,NA,NA,NA,0.364566195324045,0.619708427099106,NA,-1.26359230138545,-1.89629385404533,NA,NA,NA,NA,-1.11837910642106
"P62328",-1.13797116776916,-1.13432075060414,-3.01159475881844,-1.90354759039814,-1.92250635921737,-1.63312514914341,-0.656893211821434,1.63625331844579,-0.445373587517736,0.309382058048616,-2.41950776246854,-0.00348603301798142,0.571691028107222,0.40523702011394,0.295595354114349,0.00347762989868616,-0.306311332254385,0.340441178230626,1.27033203655781,0.248849817273283,-1.30725088549157,-0.622382790092317,-0.541330765785821,1.00690965251843,-0.768847322831531,-0.211338506840097,0.227971405100198,1.39040638192781,-0.647408099076736,1.19442374785873,0.516449266614956,-0.573946161951927,-0.418142669127639,-0.288493810520836,-0.546742885487926,-0.24909334281967,-0.257361460726722,-0.70277515185593,0.452067532532968,-0.599766661507672,NA,1.16736822711507,-0.192981162315158,0.46546344295539,-0.0286416847992043,-0.106106458086624,-0.120946911837633,-0.465482077354605,-0.0644580741600516,1.83075446786714,0.0394814355227037,-0.899101802804096,0.417976700845879,0.796676894914161,0.136721235229305,-0.322448195184877,1.14479986405609,0.785448304858459,-0.491905647246822,-0.806328571837095,0.453065635678581,0.120912252329569,0.64133100572639,-0.261431380080407,-0.0656492150306919,-0.755757737007683,0.395217894169302,-1.12429908216413,-0.0876268949558579,-0.239654180688125,0.22115826850453,0.469139014482569,-0.436070270432413,0.110156915308094,0.083227610349987,0.376524302590889,0.653143625836809,0.0950359079228191,0.994326579286516,0.560610232886239,0.491192037833472,-0.709599654754478,0.268484675837954,-0.234470110963238,0.237880316624291,-0.10324446647097,-0.920097593414752,0.22975691678956,-0.164048808506358,0.0618367333187748,1.24525354356269,0.826572339119545,0.2267565721387,0.32305902683799,0.145158308825082,-0.531068767258348,0.704795990319332
