,wAP0021_d0_1A,wAP0022_d0_4A,wAP0023_d4_8A,wAP0024_d4_49A,wAP0025_d8_9A,wAP0026_d8_71A,wAP0028_d4_52A,wAP0030_d8_53A,wAP0032_d8_74A,wAP0033_d0_75A,wAP0035_d0_80A,wAP0036_d4_76A,wAP0022_d4_2A,wAP0026_d0_10A,wAP0029_d8_50A,wAP0030_d0_51A,wAP0033_d8_20A,wAP0037_d4_31A,wAP0041_d0_41A,wAP0042_d0_87A,wAP0042_d4_42A,wAP0043_d8_40A,wAP0045_d4_88A,wAP0046_d0_46A,wAP0047_d4_47A,wAP0050_d0_93A
Q9BV19,-0.556790716,0.189726053,-0.369932635,-0.659397964,-1.427196507,0.066853077,0.378126711,0.009577975,-1.0449279,0.185373206,0.205232691,-0.481287299,-0.572741496,0.212231915,-0.971025422,-0.35232221,-0.624080132,-0.462316495,0.296616685,0.198174602,0.225342163,-0.565861214,-1.708632896,-0.814650579,0.493072439,0.196449352
Q9BV73,0.888634849,-0.404898232,-0.038958158,0.652158733,-0.233864564,-0.985936301,0.108406465,0.159411332,-0.577323947,-0.968488859,0.540707467,0.543990399,1.045328199,-0.006071012,-0.210254848,0.57909538,0.249068649,-0.08117128,-0.059839451,-0.984050471,0.086395396,0.563845656,-0.706123775,0.143237015,0.860594761,0.628844085
Q9BV79,-1.269512761,-1.929573012,-0.469156641,0.403597266,0.326939203,0.268406284,0.287195537,-0.262375876,0.766998405,-0.34221064,0.644703715,-0.242792856,-0.40145744,0.633935251,-0.126426284,-1.449746345,0.248793761,-0.294032148,0.615075153,-0.3883323,-0.175559771,-0.162409565,-1.173297527,0.689873142,-0.464421165,-1.484714453
Q9BVG9,-2.908998902,-0.675400944,0.020664553,0.846505899,0.588220309,-1.025697261,0.198843494,0.499851323,0.164029344,-0.702333014,-0.394101423,-0.398344256,-0.278079264,-1.312061577,-0.611767203,0.531118309,-0.709564767,0.245640199,0.431107379,0.103562425,0.783112554,1.456383886,0.02675265,-0.455082221,0.532005156,-0.287653531
Q9BVK6,0.468410255,0.47140544,0.120688599,-0.194553592,0.054397369,0.124570196,-1.333148905,-0.713656514,0.438345229,0.227592616,-1.177119388,-0.34260238,-0.292675934,-0.707741149,1.039565813,-0.285872975,0.080026519,0.951920738,-0.311383842,-0.778003558,0.249737753,0.4099847,0.288815662,0.540648701,-0.719777749,0.27452931
Q9BW91,0.93878386,-1.212733682,0.32881149,-0.028964222,1.161548399,-1.347855625,-0.616277185,-0.058411654,-0.571941558,-0.536194546,0.271247001,-0.337885042,-0.396497084,-0.782669777,-0.517002713,1.179412522,1.354055194,-2.492740278,0.641312915,-0.104688969,-1.966190339,2.233449215,0.370587751,NA,0.583555908,0.610955139
Q9BWD1,0.155112196,-0.780520103,-0.233465465,-0.337743124,-0.229450796,0.592807987,0.052673058,-0.199781919,-0.525987002,0.102384755,-0.522063303,-0.188152714,-0.48134456,0.70751596,0.527877596,-0.178982212,-0.0528081,1.523727019,-0.554543532,-0.570961366,0.064604441,0.243055209,0.050089159,0.284907817,-0.56919735,-0.43208403
Q9BWS9,0.16331608,-0.674806001,0.362602028,0.520616787,-0.465009636,0.054160556,0.187285175,-0.076274049,0.878588212,-1.712179716,0.063699489,-0.223270547,0.463155091,-1.163653334,0.068515632,0.491035957,0.784331992,0.92191172,-0.720210918,-0.13959204,-0.200631787,0.285956898,0.247999945,-0.201438932,-0.091069916,0.421403557
Q9BX40,0.192890779,-0.606634997,-0.220001496,-0.477853484,-0.026335271,-0.610734065,0.085666444,0.115587514,0,0.115914124,0.290195199,0.298963023,0.055455301,0.014787923,-0.376406723,-0.295440264,-0.005768562,0.386376007,0.375363605,-0.108480212,0.123596484,-0.27326912,0.278223392,-0.131889698,0.260262231,0.350996607
Q9BX40-3,1.293023966,-0.375200833,0.054624899,-0.115575772,0.640877896,NA,0.244535867,0.15840862,-0.012360203,0.487196812,0.788455268,0.466254794,1.542002114,0.294556233,-0.036497645,0.574695576,0.94725455,NA,-0.380908358,0,-0.868107212,NA,0.660005091,-0.386358939,-0.245506436,0.478718303
Q9BX68,0.402872414,-0.993287244,0.339718587,-0.310781573,-0.347541511,0.660130269,0.165617166,-0.30781939,-0.190748128,-0.522730163,0.018982588,-0.372458712,0,0.425292313,-0.282472667,-0.498767556,-0.30752342,-0.714800408,0.524808599,-0.136435788,0.301093482,0.549903538,0.28965589,0.464947674,0.210746318,0.335876441
Q9BXS5,0.149355623,-0.175754057,0.457913539,0.477782788,-0.231833639,-0.063943578,0.577199909,-0.148285998,0.08162548,-0.416917997,0.438359025,-0.366744607,-0.467561481,-0.054235919,0.625346176,-0.71251214,-0.2346965,-0.328260556,0.022105408,0.139362231,-0.032883448,0.083372741,0.199975679,-0.303200713,-0.388291263,-0.035511519
Q9BXU1,0.039572474,0.271531971,0.009247337,0.361035611,0.276968751,-0.865189832,-0.373223052,0,-0.425428359,-0.394043645,-0.029195325,-0.024943001,-1.042850218,-0.22330277,0.618516468,0.323034515,-0.660664762,0.429178574,-0.067028703,-1.09691022,0.102076989,-0.212075252,-0.024895209,-0.732268111,0.051571335,0.498657189
Q9BY44,-1.273346424,-0.194711726,-0.34925069,-0.541408174,-0.83823302,-1.308350166,0.332921724,-0.791972628,-0.672808213,0.040350047,-0.19490475,-0.198285176,-0.834905453,-0.398758601,-0.240542352,-0.429485109,0.047568038,-1.457876378,0.076962424,-0.148462577,-0.365355274,-0.19339808,0.21721219,-0.389551707,0.013303045,0.921676208
Q9BYX2,1.023496208,-0.837631436,0.326229141,0.14218896,-0.09539009,NA,-0.013365328,0.188586604,-0.129531516,-0.212840743,-0.222752129,0.360110168,NA,0.439364456,0.705885353,-0.06056877,0.040105508,NA,-0.763706899,0.610041104,-1.095362585,-2.164297023,0.630957232,NA,0.540521445,0.220871278
Q9BZB8,0.751492384,-0.119452459,0.683846996,-0.629006071,-0.441485866,-0.109146258,0.375200298,0.584013212,-0.114014046,0.136277864,0.264430866,0.668255475,0.296757051,0.283176161,-0.53248119,0.218817116,-0.370094003,1.277625551,0.535637417,-0.320080675,0.114927839,0.556873697,0.738133224,-0.956401142,0.360931503,0.408750873
Q9BZE1,-3.511264407,-0.376225835,1.096202168,1.417134122,1.231163774,-0.475192579,-0.115833747,0.763552712,0.634957011,0.35360385,-0.015360314,0.95712186,NA,-0.517835334,NA,0.771474323,0.909342109,NA,0.40567313,0.628977374,1.366939529,1.82860281,0.457635107,-1.337457895,0.577469925,0.812009127
Q9BZE9,0.576510111,-0.230076789,-0.263916243,0.317264982,-0.837224464,0.39168345,0.183045349,-0.508805013,0.12596013,-0.001765056,0.047221332,-0.035566493,0.280254675,-0.427174436,-0.513064318,0.351073166,-0.442166839,1.554214793,-0.577876248,0.046699404,0.527284705,-0.302204241,-0.03945683,0.246376041,-0.174926961,0.471119984
Q9C0C9,0.515893542,0.059278747,0.379155336,0.757415322,-0.177134386,-0.202669142,0.039487195,-0.001364389,0.526001929,0.197319231,0.05997178,0.409067062,0.315763023,0.587615447,-1.445801517,-0.517235322,-0.938983574,-1.54525325,0.077539629,-0.429773237,0.365939621,-0.234214568,0.842550501,0.637196968,0.282855852,-0.276915372
Q9C0E8,-0.431922989,-0.63836273,-0.789213724,0.086611371,0.630151888,0.512502166,-0.645486415,0.365141971,-0.267730028,-1.69344253,-0.034918396,-0.684273527,0.041396734,-0.162599694,-0.245991665,-0.247463732,-1.18092059,0.561332074,0.480839557,0.16396903,0.328483151,-0.126889779,0.895051333,0.515490306,-0.406316981,0.40187701
Q9GZP4,0.353010617,-0.097551941,-0.197231732,-0.526699999,0.202263367,0.912766408,0.479996176,-0.365513885,-0.25942202,0.037617095,-0.028046166,0.391135953,-0.229314435,0.660999436,0.642504577,0.178701496,-0.801729219,0.198124815,0.331603346,0.683762347,0.187854627,-0.340690834,-0.073124747,-0.413216165,0.462215187,-0.213648344
Q9GZT3,0.798568948,0.90849054,-0.029580049,-0.464568962,-0.823884573,-1.827228155,0.034908469,-0.80523874,-0.83710597,0.830138952,0.604375648,0.000399417,0.865035687,-0.287691943,-0.771029849,0.413363156,0.278678757,0.110690811,0.347655418,-0.133126384,-0.67891705,0.951970876,-1.199330452,0.111441166,-0.347097034,0.844935928
Q9GZT6,-0.72268947,0.702023949,0.754949354,-0.207576947,-0.00992778,-1.384426335,-0.425683912,-0.061212362,0.240054051,0.022900916,0.514706232,-0.124506004,-0.348111697,0.088372322,-1.0381303,0.067786954,0.356210898,-0.400298773,0.351580347,0.274366594,0.264323341,0.512211434,-0.230416215,0.468860329,0,0.078675483
Q9GZT8,-0.179282221,-2.23743587,-0.380372438,0.129041245,NA,0.687492069,-0.610352946,0.232441206,-0.232696951,1.395693343,0.271922082,-0.101714076,-1.384669719,0.541640158,-1.387543771,0.357652224,0.487403417,-3.481981318,-0.727720705,0.666943875,0.969784462,0.523845787,0.277521029,-1.123286345,-0.065325628,-0.172242197
Q9GZZ1,0,-0.768247971,0.44708011,-0.093187564,0.209012173,-0.020043566,0.482810101,0.393672396,-0.074146616,-0.084548743,0.586392972,-0.360892255,0.290118243,-0.177645459,-0.379657732,-0.177167633,-0.445637223,NA,0.28035901,-0.046631261,0.350116692,0.316032211,-0.73819824,0.279479996,0.163868188,-0.324620423
Q9GZZ9,1.12752095,1.050464977,-1.075059648,-1.126604091,0.398596424,0.624220429,0.00010161,-0.127142645,-0.370266493,0.045411661,0.921208871,0.276434421,-0.034313218,0.088054705,NA,0.805931483,0.069780331,NA,0.695443715,-0.522032603,0.67293215,-1.291679846,-0.603168623,-0.332719364,-0.37400986,-0.091478345
Q9H061,0.691749948,-0.072985578,0.54556654,-0.273034242,0.718568975,-2.725377877,-1.66637392,-1.732293981,-0.097395671,0.009473292,-0.547792619,-0.113254623,0.296439493,0.025711902,-1.005826204,-0.366316483,-0.310579309,-0.056862732,0.289884474,0.728954854,-0.540576228,0.289500028,1.344968602,0.382460832,0.351523127,-0.3589753
Q9H0E2,0.711010352,-1.026364903,0.18172321,1.182737123,-0.295490741,-0.786894681,-0.307522559,-0.904677787,0.147935154,0.743564108,0.651790107,0.904250988,-0.217671078,0.288103394,-0.6076107,1.075656899,0.32535946,-0.222551844,1.322283183,1.122770838,0.308533895,-0.311986163,-1.058575163,0.817733997,-0.313445166,-0.535161116
Q9H0U3,0.076808243,-2.222446439,0.165603937,-0.712584462,NA,-0.618898914,-0.186734903,-0.48287333,0.564627902,-0.118180775,0.076613038,0.002354678,0.36702035,-0.592587883,0.015920763,-0.469610924,0.587568517,0.009699801,0.249850513,0.031519687,-0.289327298,NA,0.298827986,-0.319536178,0.419913342,0.217646062
Q9H0U4,0.80872268,-0.053214623,0.08269009,0.649497841,0.893330236,0.37523394,-1.401911784,-0.054379681,0.544598833,0.211315128,0.269161905,-0.150024867,-0.210458733,-0.004111809,0.297192334,0.50983053,0.5077866,-0.239933225,0,-1.02390841,-0.959671285,0.053596891,-0.027533165,0.28895539,0.141496194,0.238812372
Q9H173,0.205260514,0.221183591,0.482097567,-0.23684223,-0.585721481,-0.396626428,0.142823258,-0.221941434,0.135618723,-0.403882775,0,-0.058410526,0.675628513,0.116687851,0.098198707,0.437152827,-0.22020255,0.584540871,0.848037703,-0.02237976,-0.156273913,0.291257913,0.445829894,0.949305643,0.055474072,0.696007729
Q9H1K1,0.137983591,0.152368888,0.715708023,0.195874001,0.752707131,-0.982673665,0.068543632,-0.205297459,-0.628114525,0.064409265,-0.597726294,-0.540582809,-1.459643426,-0.11950084,-0.200135884,-0.213207603,0.912363713,0.249580137,1.124407017,0.959233014,-0.212282306,-0.250215111,-0.217894556,0.203126754,1.118345581,0.013885173
Q9H2J4,-1.121654923,0.195825483,0.131654303,0.386287468,0.097009254,0.045882212,-0.139478321,0.069163055,-0.05614696,0.814539831,0.114689879,0.637018695,-1.22962091,-0.890644931,0.599982283,0.350409971,0.392936302,-2.053897594,0.432363547,-0.323036176,0.332425984,0.981903253,-0.363655815,-0.07504396,-0.888080444,0.352948611
Q9H2U2,-0.299403746,0.16271785,0.181871478,-0.121916834,-0.237343422,-0.918352899,0.095870264,0.368954048,-0.408425125,-0.739998328,0.402640027,-0.359287714,-2.046311339,0.371209136,NA,-0.142402988,0.855110101,-2.229103348,-0.100822812,0.689633533,0.078378019,0.642070578,0.314796469,0.721720488,0.346269976,-0.248300681
Q9H300,-0.023200851,-0.641343252,-0.534408605,-0.192322547,-0.705045527,-0.367028434,-0.162194805,-0.477750043,0.133038443,-1.10720782,-0.921124828,-0.250199356,0.113173075,-0.111314197,-0.793194614,-0.38158879,-0.634888155,-1.086725911,0.216676696,-0.237682763,0.262894716,0.232666451,0.432026556,-0.065883821,-0.024256269,0.397413457
Q9H330,0.287332472,0.257006087,0.660926604,-0.300329044,0.526175712,NA,-0.807312949,-0.845977055,-0.572619099,0.709639887,1.720806017,0.521676175,0.77220281,0.648826948,-1.717298881,-0.958606016,-1.237205142,0.133621084,-1.504960124,-0.630148639,0.296972399,0.064391508,-0.678336881,-0.460949521,0.382171931,2.519531334
Q9H336,0.113337355,0.455772288,0.168707773,-0.350486751,0.69279477,0.143775685,-0.342824273,0.424275145,1.392444488,-1.226692231,0.687182448,-0.961523517,1.009687654,-0.383043183,0.450452694,-1.098816376,-0.868591549,1.051406691,-0.998078738,-0.032366206,0.379131116,0.710078373,-0.040802085,-0.753340357,-1.112185033,0.323720523
Q9H3K2,1.065934058,0.48608977,1.046764379,0.955179469,1.789133361,NA,-0.022422908,0.189755455,0.51595721,-1.081892586,0.50673409,0.099036419,1.496203164,0.490250713,0.668736785,-1.013862638,-0.558173972,2.4738317,0.379747093,-0.899420671,-1.07981958,-0.161493031,0.297867656,NA,NA,NA
Q9H3K6,0.232103829,-0.292801596,0.300404845,1.119752247,-0.689958262,0.881684582,1.564696132,-0.129782085,-2.310182473,0.115776252,0.373532538,-0.327309395,-0.259958604,0.587357189,-0.613857834,0.597394444,-1.144074223,NA,-0.85144825,-1.266438007,-0.073625955,-1.483886145,-0.986041001,0.961844489,-0.82813442,-0.354690544
Q9H3N1,0.003248706,NA,-0.572080928,-1.184789374,-0.75386415,-1.97882491,-1.311941852,-0.166038649,-2.221844045,-0.092108381,-1.139114638,-0.791168309,NA,-0.922119059,-0.206642077,-0.387445528,1.560398422,-0.163892312,0.092260439,0.653469571,0.660857847,0.890433482,1.285412184,-1.602861674,-0.914711871,0.5437647
Q9H3P7,-0.930683261,-0.412221837,0.090472878,-1.371690388,0.768359584,-0.14407218,0.142174974,-0.335157707,0.211730592,-1.062532674,-0.088116033,-0.330662701,-1.112245069,0.203939317,NA,-0.222373738,-1.186225222,NA,0.31670653,-0.40634387,-2.063363071,0.008957687,0.36997227,-0.49225737,-1.24074758,NA
Q9H444,-0.042257905,-0.147240551,-0.040024342,0.333975103,-0.185058726,-0.482334894,-0.265771838,0.145568507,0.153141875,-0.344072518,-0.145790997,0.2878829,-0.144958395,-0.427310919,-0.173078159,0.221995268,-0.117155448,0.216115337,-0.145702652,0,0.674381048,-0.167004129,-0.702582634,0.095215296,0.388686225,-0.132686684
Q9H4A5,0.276335353,-0.489409068,-0.220231565,0.093040567,-1.396795969,-0.048280475,0.710443232,0.021771869,0.012816841,0.127780623,0,-0.400453128,-1.067572457,-0.423690346,-0.292113748,0.70886437,-0.030415431,-0.847255828,-0.229086604,0.359724631,0.119947768,-0.156850648,-0.034187268,0.143462988,0.029949946,0.765957541
Q9H4M9,1.685526505,0.552545217,-0.099457741,-1.452487085,-0.092221865,-0.225178422,-0.458616352,0.222861721,0.431313569,-0.400799106,0.35982807,0.042386802,1.211622665,0.570784595,-0.192079451,0.487208023,0.371939867,0.984963735,-0.941835406,1.561383103,NA,0.286846258,-0.867868356,-0.473202318,-1.61578471,0.024949568
Q9H568,-2.302842384,-2.863195471,-3.117704537,-1.737937322,-2.864507453,-0.195305388,-2.182594666,-2.230554429,-1.788406069,-1.934934381,-1.501782896,-2.318283325,-2.499117487,-1.965747898,-2.311321093,-2.154991941,-2.008348611,-1.141133547,-1.720383266,-2.153036598,-1.804013521,-2.26708149,-2.042921948,-2.356849073,-1.813320046,-1.769524103
Q9H6H4,0.193770519,-0.385664534,-1.478279988,0.256100883,0.589494661,0.692815035,-1.262279581,0.16843094,0.609443585,1.011592467,0.01535434,-0.468936431,1.169528996,-0.323731334,-2.214242213,-0.316990996,0.110045224,NA,-0.046263706,-0.199349801,0.157052467,-0.818916743,-2.815900062,-1.152028747,-1.524147378,-0.499539917
Q9H6T3,1.269443831,1.114867263,0.774865786,0.894767784,NA,-0.783637025,0.83554058,-0.047263485,-2.099067185,0.492105193,0.77868169,0.827374371,NA,NA,0.167660469,0.725566958,-1.305349556,NA,1.088422962,0.426352423,0.851567641,-2.440313468,-0.563902924,-1.047448093,1.360169069,0.815598039
Q9H773,0.232998162,-0.474105639,-0.396184718,0.296927628,-1.614301094,-0.058336874,-0.003376014,-0.352384949,0.671838395,-0.823033542,0.167730983,0.105827082,-0.568253501,NA,NA,0.393066016,2.214855034,NA,0.223539412,0.698784625,0.363360183,0.505356859,0.579100436,-0.627661572,0.100970058,-0.656785923
Q9H808,0.263773017,0.259930304,-0.275431063,-0.597003783,-0.362982286,0.006386998,0.190188479,0.095407801,0.166891385,-0.244019008,0.3184134,-0.041872982,-0.537325649,-0.04372058,-0.068614637,0.017786795,-0.248822629,0.791540857,0.160662916,-0.526387623,-0.032372808,0.003771789,0.216286507,-0.085459546,0.064704078,0.447806386
Q9H832,1.141561414,0.546256506,0.911909267,0.403609293,-0.095421267,0.522715673,0.253280141,0.156676665,-0.482838396,-0.507783913,0.568010603,0.38146606,0.676107511,0.120721371,0.760115998,0.469157483,-0.892942868,NA,-0.089237554,-0.211270491,1.112656786,-0.484826595,-0.026800914,-0.856498139,-0.176655,-0.135696238
Q9H853,-0.925446864,1.499444431,-0.352232253,-0.403408785,-0.564962021,-0.711635111,-0.160046511,-0.091417885,0.035599332,0.807412289,0.036075766,0.867664543,-1.479197875,-0.55258185,0.264740967,-0.424352729,-0.382933301,-1.705632597,-0.24687958,0.168701918,-0.122153973,-0.697250379,-0.159453721,0.125931406,-0.077146882,NA
Q9H910,0.559465933,0.322753541,0.574253678,0.528426202,0.744659362,-0.606558176,0.640849732,0.738892007,0.016230481,0.461217745,0.708925693,0.218591292,0.787297929,0.496697006,0.120229983,0.429276787,0.186875842,0.376674123,0.262569647,0.072379203,-0.071543419,-0.411264634,-0.504560394,-0.022615832,0.24947296,0.193696829
Q9H9A6,-0.44028402,0.246660416,0.229534943,-0.078709782,-0.467841064,0.060116293,-0.108668457,-0.40642424,-1.118386449,-0.398085475,-0.446973693,0.20444123,-0.325727202,-0.297659195,-0.060419462,0.076432661,-0.397980237,-0.833323636,-0.15330746,0.236895535,-0.241551687,0.306893849,0.405617238,-0.550045123,-0.130203795,0.694800592
Q9H9B4,-0.063074687,-0.265728882,0.398373369,0.266834951,0.736355513,0.026165346,-0.051349075,0.042676645,0.315989094,-0.68806959,-0.824637316,-0.29577819,0.32995499,-0.037857603,0.009132135,0.016487522,-0.306193956,0.687366583,-0.184252882,-0.14243439,-0.131334696,0.052971114,-0.183605177,-1.429383249,-0.066338161,0
Q9H9J2,-1.603048777,-0.362304015,-0.905822976,-1.56349312,-0.488963654,0.253914497,-0.471902213,-0.50145551,-0.089378195,-1.384520444,1.074438986,-0.186800179,NA,-3.008310636,-1.022831762,0.737640475,0.538184489,0.047199603,-0.093548121,0.401536166,0.305936038,-1.104585854,-0.103041714,0.057435274,-0.456423163,0.701314997
Q9H9P8,-0.166651652,-0.103157524,-0.393767739,1.066095138,1.108168793,NA,-1.875472298,-1.409061928,2.130528724,-0.729869798,-0.003021919,-0.414517011,-0.208973385,NA,-0.400164539,-2.368617419,0.167373818,1.034683526,-0.55401837,-1.254772542,0.792889985,-0.610139571,-1.60307167,0.160143494,0.357395774,-0.467299623
Q9H9Q2,0.333478702,1.505839215,0.211884018,-0.235433441,-1.637734314,0.009212156,0.427641662,-0.722646227,-0.142560833,-0.428698745,0.161346657,0.192100481,0.814046721,-0.3578128,1.051202007,-0.171536185,-0.664949914,0.402477287,0.404909836,0.176626739,-0.406091278,-1.346570402,-0.10174855,-0.411055607,-0.202822396,0.154179301
Q9HAB8,-0.074142794,-0.241905781,-0.006611248,-0.329264135,-0.289097501,-0.913637674,-0.132432918,0.076968308,0.508544424,0.144787578,-0.704588627,0.099939356,2.141617,-1.624981536,-0.200276586,-0.811838666,-0.155714377,-0.489053989,0.040017584,0.332238539,0.927482968,0.165851796,0.724855047,NA,0.065365142,-1.171153984
Q9HAV7,0.436700051,1.067139967,0.593541583,0.137353877,-0.430942952,0.520203889,0.880204261,0.026198285,0.472291283,-0.47381489,0.339549303,-0.323644002,0.96491959,0.447055411,-0.101063059,0.674673692,-0.233976633,0.042624764,-0.495923805,0.237590982,0.593053218,-0.298407727,-0.575749386,0.120472261,-0.208120177,-0.080583357
Q9HB71,-0.279464054,0.405089693,0.339276667,0.555932791,0.133907019,-0.724822526,0.299889556,-0.279975176,-1.02224082,0.562879182,0.170025472,0.199955741,-0.339765753,0.861843047,0.104415134,-0.368175936,0.24636353,-0.181856779,0.519501164,0.140960435,-0.540685453,0.486969846,-0.201956825,-1.073039437,0.132508495,-0.236247676
Q9HC35,0.098714701,0.014014401,0.508002272,0.186623622,-0.372525061,-0.42971557,0.073003142,0.423340765,-1.098804546,0.668368399,0.321461734,-0.314594262,-0.596553759,-0.268568982,0,0.219272669,0.275486105,-0.679528895,0.718125385,0.143313496,0.669142416,0.252379307,0.475601157,-1.171708001,0.566759326,-0.750257253
Q9HC38,-1.876534595,-0.200338983,0.486262487,0.017363317,0.652651052,0.371971463,-0.220801747,0.12993129,-0.024912755,0.579937826,0.138856159,-0.298796196,0.520949391,0.349061846,-1.467469571,0.593162861,0.375062711,NA,-1.107180522,-0.033926616,-0.412354641,0.743509141,0.102079358,0.168187592,0.22456427,-0.171836252
Q9HCN8,-0.449669952,-0.456345973,0.36786901,-0.308234111,-0.427908112,0.701527026,0.201082413,0.087074362,0.082347436,-0.855392854,0.054345595,-0.030077592,0.077845531,0.150017726,-0.095450329,-0.010039518,0.327221957,0.485222673,0.198824228,-0.178026761,-0.199686665,0.417797947,-0.1071379,-0.378091457,0.091439955,-0.459445938
Q9HCU5,0.560812782,-0.311490457,0.01266463,0.248338201,-0.315527037,-0.318439851,-0.175933608,-0.250170194,0.213744983,-0.354706396,0.572652857,0.046694115,0.309790805,-0.009611443,-0.417563459,0.011992861,0.00327845,0.346914808,0.364885723,-0.293904413,0.009099846,0.424918288,0.44610801,-0.438379736,-0.272826406,0.195903297
Q9HD33,-0.717976462,NA,0.634195268,0.33976352,-0.201254553,-2.168297198,-0.043838091,0.33976788,-0.117170085,-0.510251692,0.158039026,0.105836351,NA,-0.71452923,NA,0.830432754,-0.330618505,0.737996857,0.902832734,0.453133777,0.197808813,0.270988213,0.71578257,0.639259847,0.798126524,0.397572123
Q9HD34,-0.250116808,0.170724168,-0.374110892,0.390452157,0.324686211,NA,0.38641261,-0.365162408,-0.439466155,-0.595421191,-1.637622819,0.182474172,-0.046130076,-0.433399536,0.505380725,-0.623924979,-0.908495075,0.485121671,-0.422028961,-0.591203252,-0.676546784,-0.122696007,0.00380716,-0.331559287,-0.555923611,-0.781491417
Q9HD67,NA,-1.231254657,-0.785822742,-1.543403032,-0.332609984,-0.475836144,-0.57393724,0.951417099,1.448973331,-2.806679889,-0.008882906,-0.178784786,-2.323109381,1.194217085,0.461603219,-0.286505093,0.426020248,-0.328911455,1.298424504,0.526150284,-0.061824338,-0.238986328,-0.507976933,-0.508783836,-0.439213604,-0.102398606
Q9HDC9,0.008680176,0.354006568,-0.217557474,-0.118725307,0.454072607,-0.089490467,-0.602117146,-1.025942441,-0.48496762,-0.584763816,-0.301982802,-0.008732718,-0.091011176,0.235421142,-0.045300273,0.095796778,-0.466040593,0.743580543,-0.264383545,0.19207283,-0.290248968,0.552266749,0.160363021,0.293529298,0.010059379,0.053161789
Q9NP58,-1.283086575,NA,-0.396360864,-0.537893501,-0.538928823,0.187563097,0.365667719,-0.06374575,-1.303205626,1.171298634,0.566089333,0.047508804,NA,0.445625931,0.356461801,0.133868349,0.796807795,-3.859541991,-0.121537789,0.655947623,0.053272523,0.494578995,0.165437387,0.823331273,0.091986535,-0.205231576
